county_id,prec_id,total_votes,pct_latino,pct_trump,pct_clinton,state
nyc_2016_merged.csv,75040,394.0,0.490846681922197,0.0532994923857868,0.926395939086294,ny
nyc_2016_merged.csv,75041,739.0,0.198595787362086,0.0987821380243572,0.870094722598105,ny
nyc_2016_merged.csv,75042,483.0,0.0556030795551754,0.0952380952380952,0.855072463768116,ny
nyc_2016_merged.csv,75043,709.0,0.110136452241715,0.118476727785614,0.830747531734838,ny
nyc_2016_merged.csv,75044,724.0,0.104618284637135,0.133977900552486,0.810773480662983,ny
nyc_2016_merged.csv,75045,345.0,0.36625,0.072463768115942,0.904347826086957,ny
nyc_2016_merged.csv,75046,300.0,0.0643863179074447,0.08,0.87,ny
nyc_2016_merged.csv,75047,414.0,0.151343705799151,0.0917874396135266,0.881642512077295,ny
nyc_2016_merged.csv,75048,551.0,0.035175879396984903,0.0943738656987296,0.876588021778584,ny
nyc_2016_merged.csv,75049,490.0,0.06,0.153061224489796,0.818367346938776,ny
nyc_2016_merged.csv,75050,422.0,0.0700431034482759,0.151658767772512,0.805687203791469,ny
nyc_2016_merged.csv,75051,469.0,0.0402576489533011,0.162046908315565,0.784648187633262,ny
nyc_2016_merged.csv,75052,575.0,0.0465116279069767,0.137391304347826,0.829565217391304,ny
nyc_2016_merged.csv,75053,679.0,0.0543601359003398,0.151693667157585,0.801178203240059,ny
nyc_2016_merged.csv,75054,577.0,0.0468965517241379,0.162911611785095,0.795493934142114,ny
nyc_2016_merged.csv,75055,395.0,0.0368932038834951,0.118987341772152,0.858227848101266,ny
nyc_2016_merged.csv,75056,833.0,0.0288184438040346,0.172869147659064,0.781512605042017,ny
nyc_2016_merged.csv,75057,362.0,0.0360169491525424,0.151933701657459,0.798342541436464,ny
nyc_2016_merged.csv,75058,670.0,0.0679738562091503,0.152238805970149,0.804477611940299,ny
nyc_2016_merged.csv,75060,8.0,0.0217391304347826,0.125,0.875,ny
nyc_2016_merged.csv,75061,28.0,0.0166666666666667,0.107142857142857,0.821428571428571,ny
nyc_2016_merged.csv,75062,552.0,0.0698496905393457,0.105072463768116,0.840579710144927,ny
nyc_2016_merged.csv,75063,685.0,0.146766169154229,0.0744525547445255,0.884671532846715,ny
nyc_2016_merged.csv,75064,911.0,0.0958132045088567,0.104281009879254,0.857299670691548,ny
nyc_2016_merged.csv,75065,14.0,0.0454545454545455,0.5,0.428571428571429,ny
nyc_2016_merged.csv,75066,144.0,0.0327102803738318,0.0972222222222222,0.875,ny
nyc_2016_merged.csv,75067,339.0,0.148221343873518,0.129793510324484,0.837758112094395,ny
nyc_2016_merged.csv,75068,523.0,0.0451612903225806,0.0975143403441683,0.852772466539197,ny
nyc_2016_merged.csv,75069,437.0,0.167778836987607,0.118993135011442,0.844393592677345,ny
nyc_2016_merged.csv,75070,683.0,0.0846968238691049,0.131771595900439,0.83601756954612,ny
nyc_2016_merged.csv,75071,820.0,0.096085409252669,0.0890243902439024,0.88780487804878,ny
nyc_2016_merged.csv,75072,833.0,0.114922813036021,0.0804321728691477,0.893157262905162,ny
nyc_2016_merged.csv,75073,643.0,0.10939907550077,0.102643856920684,0.849144634525661,ny
nyc_2016_merged.csv,75074,512.0,0.100830367734282,0.14453125,0.8125,ny
nyc_2016_merged.csv,75075,316.0,0.0730478589420655,0.164556962025316,0.80379746835443,ny
nyc_2016_merged.csv,75076,448.0,0.143583227445997,0.162946428571429,0.785714285714286,ny
nyc_2016_merged.csv,75077,282.0,0.157232704402516,0.0921985815602837,0.861702127659574,ny
nyc_2016_merged.csv,75078,365.0,0.0967117988394584,0.0904109589041096,0.873972602739726,ny
nyc_2016_merged.csv,75079,504.0,0.10880829015544,0.0615079365079365,0.900793650793651,ny
nyc_2016_merged.csv,75080,660.0,0.12400354295837,0.0848484848484849,0.877272727272727,ny
nyc_2016_merged.csv,75081,534.0,0.237770193401593,0.0898876404494382,0.889513108614232,ny
nyc_2016_merged.csv,75082,698.0,0.174037089871612,0.0716332378223496,0.889684813753582,ny
nyc_2016_merged.csv,75083,611.0,0.214734950584007,0.134206219312602,0.818330605564648,ny
nyc_2016_merged.csv,75084,750.0,0.124887690925427,0.126666666666667,0.84,ny
nyc_2016_merged.csv,75085,442.0,0.213296398891967,0.0927601809954751,0.877828054298643,ny
nyc_2016_merged.csv,75086,132.0,0.0188679245283019,0.227272727272727,0.704545454545455,ny
nyc_2016_merged.csv,75087,580.0,0.0242261103633917,0.153448275862069,0.805172413793103,ny
nyc_2016_merged.csv,75088,497.0,0.0372340425531915,0.193158953722334,0.770623742454728,ny
nyc_2016_merged.csv,75089,222.0,0.0266666666666667,0.225225225225225,0.734234234234234,ny
nyc_2016_merged.csv,75090,306.0,0.0274841437632135,0.205882352941176,0.754901960784314,ny
nyc_2016_merged.csv,75091,461.0,0.042603550295858,0.273318872017354,0.700650759219089,ny
nyc_2016_merged.csv,75092,499.0,0.0250990752972259,0.18436873747495,0.777555110220441,ny
nyc_2016_merged.csv,75093,4.0,0.0,0.0,1.0,ny
nyc_2016_merged.csv,75094,427.0,0.00765696784073507,0.149882903981265,0.793911007025761,ny
nyc_2016_merged.csv,75095,520.0,0.0304789550072569,0.180769230769231,0.782692307692308,ny
nyc_2016_merged.csv,75096,440.0,0.0367534456355283,0.140909090909091,0.8,ny
nyc_2016_merged.csv,75097,679.0,0.0150862068965517,0.12960235640648,0.823269513991163,ny
nyc_2016_merged.csv,75098,470.0,0.0302593659942363,0.114893617021277,0.863829787234043,ny
nyc_2016_merged.csv,75099,496.0,0.0303867403314917,0.108870967741935,0.830645161290323,ny
nyc_2016_merged.csv,76001,778.0,0.0274111675126904,0.123393316195373,0.823907455012853,ny
nyc_2016_merged.csv,76002,572.0,0.047682119205298,0.206293706293706,0.748251748251748,ny
nyc_2016_merged.csv,76003,473.0,0.0250696378830084,0.209302325581395,0.752642706131078,ny
nyc_2016_merged.csv,76004,535.0,0.0110192837465565,0.2,0.760747663551402,ny
nyc_2016_merged.csv,76005,446.0,0.0364842454394693,0.221973094170404,0.742152466367713,ny
nyc_2016_merged.csv,76006,763.0,0.0302713987473904,0.191349934469201,0.760157273918742,ny
nyc_2016_merged.csv,76007,440.0,0.0658823529411765,0.177272727272727,0.747727272727273,ny
nyc_2016_merged.csv,76008,526.0,0.033625730994152,0.188212927756654,0.779467680608365,ny
nyc_2016_merged.csv,76009,457.0,0.00935828877005348,0.229759299781182,0.737417943107221,ny
nyc_2016_merged.csv,76010,878.0,0.0405156537753223,0.148063781321185,0.787015945330296,ny
nyc_2016_merged.csv,76011,512.0,0.0591805766312595,0.158203125,0.798828125,ny
nyc_2016_merged.csv,76012,437.0,0.0214285714285714,0.176201372997712,0.77116704805492,ny
nyc_2016_merged.csv,76013,808.0,0.0140597539543058,0.184405940594059,0.772277227722772,ny
nyc_2016_merged.csv,76014,665.0,0.0253583241455347,0.2,0.774436090225564,ny
nyc_2016_merged.csv,76015,368.0,0.00941619585687382,0.141304347826087,0.809782608695652,ny
nyc_2016_merged.csv,76016,744.0,0.0232312565997888,0.155913978494624,0.786290322580645,ny
nyc_2016_merged.csv,76017,521.0,0.0592193808882907,0.18426103646833,0.783109404990403,ny
nyc_2016_merged.csv,76018,817.0,0.0492125984251969,0.145654834761322,0.806609547123623,ny
nyc_2016_merged.csv,76019,788.0,0.0331877729257642,0.256345177664975,0.713197969543147,ny
nyc_2016_merged.csv,76020,637.0,0.0270588235294118,0.175824175824176,0.784929356357928,ny
nyc_2016_merged.csv,76021,709.0,0.0232558139534884,0.205923836389281,0.764456981664316,ny
nyc_2016_merged.csv,76022,648.0,0.0165605095541401,0.217592592592593,0.739197530864197,ny
nyc_2016_merged.csv,76023,475.0,0.0176282051282051,0.210526315789474,0.722105263157895,ny
nyc_2016_merged.csv,76024,546.0,0.0234375,0.177655677655678,0.791208791208791,ny
nyc_2016_merged.csv,76025,729.0,0.0210930009587728,0.170096021947874,0.792866941015089,ny
nyc_2016_merged.csv,76026,658.0,0.0393700787401575,0.173252279635258,0.776595744680851,ny
nyc_2016_merged.csv,76027,658.0,0.0443490701001431,0.151975683890578,0.81306990881459,ny
nyc_2016_merged.csv,76028,644.0,0.0245901639344262,0.167701863354037,0.790372670807453,ny
nyc_2016_merged.csv,76029,409.0,0.0173775671406003,0.158924205378973,0.787286063569682,ny
nyc_2016_merged.csv,76030,377.0,0.012,0.172413793103448,0.771883289124668,ny
nyc_2016_merged.csv,76031,631.0,0.0420454545454545,0.20919175911252,0.73851030110935,ny
nyc_2016_merged.csv,76032,582.0,0.0488826815642458,0.187285223367698,0.764604810996564,ny
nyc_2016_merged.csv,76033,579.0,0.0433673469387755,0.233160621761658,0.735751295336788,ny
nyc_2016_merged.csv,76034,665.0,0.0340659340659341,0.168421052631579,0.798496240601504,ny
nyc_2016_merged.csv,76035,889.0,0.0265017667844523,0.188976377952756,0.772778402699663,ny
nyc_2016_merged.csv,76036,441.0,0.0408525754884547,0.138321995464853,0.804988662131519,ny
nyc_2016_merged.csv,76037,464.0,0.0207336523125997,0.170258620689655,0.799568965517241,ny
nyc_2016_merged.csv,76038,492.0,0.0304878048780488,0.138211382113821,0.819105691056911,ny
nyc_2016_merged.csv,76039,612.0,0.0338983050847458,0.183006535947712,0.77124183006536,ny
nyc_2016_merged.csv,76040,682.0,0.0146726862302483,0.149560117302053,0.810850439882698,ny
nyc_2016_merged.csv,76041,657.0,0.0600490196078431,0.158295281582953,0.797564687975647,ny
nyc_2016_merged.csv,76042,549.0,0.0161725067385445,0.165755919854281,0.801457194899818,ny
nyc_2016_merged.csv,76043,554.0,0.0225669957686883,0.157039711191336,0.792418772563177,ny
nyc_2016_merged.csv,76044,598.0,0.027027027027027,0.127090301003344,0.839464882943144,ny
nyc_2016_merged.csv,76045,471.0,0.0395738203957382,0.152866242038217,0.804670912951168,ny
nyc_2016_merged.csv,76046,825.0,0.0242424242424242,0.197575757575758,0.766060606060606,ny
nyc_2016_merged.csv,76047,444.0,0.040453074433657,0.173423423423423,0.768018018018018,ny
nyc_2016_merged.csv,76048,482.0,0.0393343419062027,0.176348547717842,0.784232365145228,ny
nyc_2016_merged.csv,76049,679.0,0.0392857142857143,0.169366715758468,0.792341678939617,ny
nyc_2016_merged.csv,76050,583.0,0.0476772616136919,0.238421955403087,0.727272727272727,ny
nyc_2016_merged.csv,76051,722.0,0.0303951367781155,0.160664819944598,0.797783933518006,ny
nyc_2016_merged.csv,76052,487.0,0.0276564774381368,0.170431211498973,0.794661190965092,ny
nyc_2016_merged.csv,76053,861.0,0.0305732484076433,0.140534262485482,0.797909407665505,ny
nyc_2016_merged.csv,76054,769.0,0.0445387062566278,0.11963589076723,0.81924577373212,ny
nyc_2016_merged.csv,76055,666.0,0.0335329341317365,0.163663663663664,0.780780780780781,ny
nyc_2016_merged.csv,76056,752.0,0.0509666080843585,0.183510638297872,0.773936170212766,ny
nyc_2016_merged.csv,76057,638.0,0.019036954087346,0.147335423197492,0.802507836990596,ny
nyc_2016_merged.csv,76058,629.0,0.0118203309692671,0.195548489666137,0.758346581875994,ny
nyc_2016_merged.csv,76059,820.0,0.0255957634598411,0.13780487804878,0.813414634146341,ny
nyc_2016_merged.csv,76060,483.0,0.0597014925373134,0.122153209109731,0.842650103519669,ny
nyc_2016_merged.csv,76061,554.0,0.0312075983717775,0.15884476534296,0.805054151624549,ny
nyc_2016_merged.csv,76062,475.0,0.0420032310177706,0.153684210526316,0.776842105263158,ny
nyc_2016_merged.csv,76063,485.0,0.0218023255813953,0.142268041237113,0.804123711340206,ny
nyc_2016_merged.csv,76064,547.0,0.0166453265044814,0.131627056672761,0.815356489945155,ny
nyc_2016_merged.csv,76065,775.0,0.0423654015887026,0.198709677419355,0.763870967741936,ny
nyc_2016_merged.csv,76066,600.0,0.0377358490566038,0.141666666666667,0.79,ny
nyc_2016_merged.csv,76067,681.0,0.0366876310272537,0.149779735682819,0.807635829662261,ny
nyc_2016_merged.csv,76068,625.0,0.0256959314775161,0.168,0.7952,ny
nyc_2016_merged.csv,76069,606.0,0.0162037037037037,0.143564356435644,0.811881188118812,ny
nyc_2016_merged.csv,76070,443.0,0.0227272727272727,0.106094808126411,0.844243792325056,ny
nyc_2016_merged.csv,76071,711.0,0.0252747252747253,0.157524613220816,0.794655414908579,ny
nyc_2016_merged.csv,76072,805.0,0.0330062444246209,0.175155279503106,0.793788819875776,ny
nyc_2016_merged.csv,76073,768.0,0.0392344497607656,0.1484375,0.8125,ny
nyc_2016_merged.csv,76074,492.0,0.0199081163859112,0.113821138211382,0.847560975609756,ny
nyc_2016_merged.csv,76075,689.0,0.0327313769751693,0.165457184325109,0.792452830188679,ny
nyc_2016_merged.csv,76076,449.0,0.0519685039370079,0.10467706013363,0.835189309576837,ny
nyc_2016_merged.csv,76077,608.0,0.0300751879699248,0.131578947368421,0.825657894736842,ny
nyc_2016_merged.csv,76078,481.0,0.0129682997118156,0.137214137214137,0.833679833679834,ny
nyc_2016_merged.csv,76079,844.0,0.0447080291970803,0.143364928909953,0.808056872037915,ny
nyc_2016_merged.csv,76080,510.0,0.0535987748851455,0.115686274509804,0.841176470588235,ny
nyc_2016_merged.csv,76081,466.0,0.0427892234548336,0.13519313304721,0.830472103004292,ny
nyc_2016_merged.csv,76082,359.0,0.0982658959537572,0.155988857938719,0.793871866295265,ny
nyc_2016_merged.csv,76083,762.0,0.031331592689295,0.112860892388451,0.837270341207349,ny
nyc_2016_merged.csv,76084,708.0,0.150239234449761,0.115819209039548,0.826271186440678,ny
nyc_2016_merged.csv,76085,395.0,0.0830721003134796,0.136708860759494,0.830379746835443,ny
nyc_2016_merged.csv,76086,468.0,0.170990566037736,0.113247863247863,0.83974358974359,ny
nyc_2016_merged.csv,76088,606.0,0.0304093567251462,0.153465346534653,0.803630363036304,ny
nyc_2016_merged.csv,76089,734.0,0.0541237113402062,0.134877384196185,0.811989100817439,ny
nyc_2016_merged.csv,77001,190.0,0.35929648241206,0.0473684210526316,0.936842105263158,ny
nyc_2016_merged.csv,77002,202.0,0.359090909090909,0.0445544554455446,0.940594059405941,ny
nyc_2016_merged.csv,77003,369.0,0.403426791277259,0.024390243902439,0.97289972899729,ny
nyc_2016_merged.csv,77004,443.0,0.646655231560892,0.0383747178329571,0.948081264108352,ny
nyc_2016_merged.csv,77005,680.0,0.431689571544058,0.0279411764705882,0.955882352941177,ny
nyc_2016_merged.csv,77006,600.0,0.374589266155531,0.0416666666666667,0.946666666666667,ny
nyc_2016_merged.csv,77007,620.0,0.41740412979351,0.0419354838709677,0.940322580645161,ny
nyc_2016_merged.csv,77008,646.0,0.419166666666667,0.0309597523219814,0.964396284829721,ny
nyc_2016_merged.csv,77009,676.0,0.479012345679012,0.0488165680473373,0.937869822485207,ny
nyc_2016_merged.csv,77010,522.0,0.464748201438849,0.0574712643678161,0.934865900383142,ny
nyc_2016_merged.csv,77011,660.0,0.401669758812616,0.046969696969697,0.946969696969697,ny
nyc_2016_merged.csv,77012,583.0,0.461937716262976,0.0411663807890223,0.946826758147513,ny
nyc_2016_merged.csv,77013,647.0,0.511773940345369,0.0417310664605873,0.942812982998454,ny
nyc_2016_merged.csv,77014,434.0,0.542441390460792,0.0806451612903226,0.903225806451613,ny
nyc_2016_merged.csv,77015,587.0,0.617647058823529,0.0511073253833049,0.93015332197615,ny
nyc_2016_merged.csv,77016,396.0,0.427184466019417,0.0454545454545455,0.94949494949495,ny
nyc_2016_merged.csv,77017,181.0,0.513513513513513,0.0386740331491713,0.955801104972376,ny
nyc_2016_merged.csv,77018,479.0,0.436103663985701,0.0334029227557411,0.958246346555324,ny
nyc_2016_merged.csv,77019,500.0,0.587025316455696,0.044,0.932,ny
nyc_2016_merged.csv,77020,481.0,0.438686131386861,0.0561330561330561,0.935550935550936,ny
nyc_2016_merged.csv,77021,528.0,0.483173076923077,0.053030303030303,0.931818181818182,ny
nyc_2016_merged.csv,77022,549.0,0.559414990859232,0.0455373406193078,0.948998178506375,ny
nyc_2016_merged.csv,77023,681.0,0.393454545454545,0.0381791483113069,0.955947136563877,ny
nyc_2016_merged.csv,77024,540.0,0.422136422136422,0.0425925925925926,0.946296296296296,ny
nyc_2016_merged.csv,77025,622.0,0.319915254237288,0.0321543408360129,0.956591639871383,ny
nyc_2016_merged.csv,77026,230.0,0.231920199501247,0.0521739130434783,0.943478260869565,ny
nyc_2016_merged.csv,77027,569.0,0.243496357960458,0.0298769771528998,0.957820738137083,ny
nyc_2016_merged.csv,77028,570.0,0.255360623781676,0.0385964912280702,0.945614035087719,ny
nyc_2016_merged.csv,77029,195.0,0.304347826086957,0.0769230769230769,0.912820512820513,ny
nyc_2016_merged.csv,77030,327.0,0.231985940246046,0.036697247706422,0.948012232415902,ny
nyc_2016_merged.csv,77031,73.0,0.314516129032258,0.0410958904109589,0.945205479452055,ny
nyc_2016_merged.csv,77032,67.0,0.5,0.0149253731343284,0.970149253731343,ny
nyc_2016_merged.csv,77033,347.0,0.363128491620112,0.0432276657060519,0.939481268011527,ny
nyc_2016_merged.csv,77034,591.0,0.363888888888889,0.0490693739424704,0.937394247038917,ny
nyc_2016_merged.csv,77035,568.0,0.491211840888067,0.0299295774647887,0.959507042253521,ny
nyc_2016_merged.csv,77036,303.0,0.242735042735043,0.0528052805280528,0.930693069306931,ny
nyc_2016_merged.csv,77037,398.0,0.431164901664145,0.0226130653266332,0.969849246231156,ny
nyc_2016_merged.csv,77038,293.0,0.488142292490119,0.0443686006825939,0.931740614334471,ny
nyc_2016_merged.csv,77039,494.0,0.437377690802348,0.0404858299595142,0.941295546558704,ny
nyc_2016_merged.csv,77040,334.0,0.392554991539763,0.0449101796407186,0.934131736526946,ny
nyc_2016_merged.csv,77041,393.0,0.568548387096774,0.0585241730279898,0.931297709923664,ny
nyc_2016_merged.csv,77042,531.0,0.391812865497076,0.0508474576271186,0.939736346516008,ny
nyc_2016_merged.csv,77043,495.0,0.354388843314192,0.0383838383838384,0.945454545454545,ny
nyc_2016_merged.csv,77044,554.0,0.423151750972763,0.055956678700361,0.936823104693141,ny
nyc_2016_merged.csv,77045,324.0,0.474243663123467,0.0339506172839506,0.953703703703704,ny
nyc_2016_merged.csv,77046,539.0,0.503205128205128,0.0909090909090909,0.896103896103896,ny
nyc_2016_merged.csv,77047,449.0,0.392459297343616,0.0311804008908686,0.955456570155902,ny
nyc_2016_merged.csv,77048,584.0,0.420332355816227,0.0530821917808219,0.938356164383562,ny
nyc_2016_merged.csv,77049,200.0,0.481994459833795,0.04,0.94,ny
nyc_2016_merged.csv,77050,524.0,0.40625,0.0305343511450382,0.954198473282443,ny
nyc_2016_merged.csv,77051,521.0,0.342971086739781,0.0326295585412668,0.957773512476008,ny
nyc_2016_merged.csv,77052,46.0,0.21804511278195499,0.0652173913043478,0.91304347826087,ny
nyc_2016_merged.csv,77053,434.0,0.435931307793923,0.0207373271889401,0.967741935483871,ny
nyc_2016_merged.csv,77054,440.0,0.436830835117773,0.0272727272727273,0.959090909090909,ny
nyc_2016_merged.csv,77055,499.0,0.348643006263048,0.0280561122244489,0.961923847695391,ny
nyc_2016_merged.csv,77056,419.0,0.261772853185596,0.0310262529832936,0.954653937947494,ny
nyc_2016_merged.csv,77057,454.0,0.322709163346614,0.0418502202643172,0.909691629955947,ny
nyc_2016_merged.csv,77058,608.0,0.25,0.0131578947368421,0.963815789473684,ny
nyc_2016_merged.csv,77059,326.0,0.363321799307958,0.049079754601227,0.929447852760736,ny
nyc_2016_merged.csv,77060,370.0,0.381074168797954,0.0594594594594595,0.921621621621622,ny
nyc_2016_merged.csv,77061,164.0,0.376344086021505,0.0487804878048781,0.926829268292683,ny
nyc_2016_merged.csv,77062,407.0,0.295739348370927,0.0147420147420147,0.968058968058968,ny
nyc_2016_merged.csv,77063,509.0,0.442211055276382,0.0333988212180747,0.958742632612967,ny
nyc_2016_merged.csv,77064,142.0,0.442815249266862,0.0845070422535211,0.901408450704225,ny
nyc_2016_merged.csv,77065,606.0,0.407030527289547,0.037953795379538,0.942244224422442,ny
nyc_2016_merged.csv,77066,51.0,0.275510204081633,0.0588235294117647,0.92156862745098,ny
nyc_2016_merged.csv,77067,334.0,0.579787234042553,0.0419161676646707,0.952095808383233,ny
nyc_2016_merged.csv,77068,346.0,0.458394160583942,0.0202312138728324,0.956647398843931,ny
nyc_2016_merged.csv,78001,558.0,0.410714285714286,0.025089605734767,0.962365591397849,ny
nyc_2016_merged.csv,78002,587.0,0.358180058083253,0.0340715502555366,0.954003407155026,ny
nyc_2016_merged.csv,78003,261.0,0.485294117647059,0.0996168582375479,0.869731800766284,ny
nyc_2016_merged.csv,78004,557.0,0.472007722007722,0.0700179533213645,0.910233393177738,ny
nyc_2016_merged.csv,78005,543.0,0.454175152749491,0.0791896869244936,0.898710865561694,ny
nyc_2016_merged.csv,78006,612.0,0.416752843846949,0.0882352941176471,0.88562091503268,ny
nyc_2016_merged.csv,78007,158.0,0.372623574144487,0.158227848101266,0.79746835443038,ny
nyc_2016_merged.csv,78008,436.0,0.456204379562044,0.112385321100917,0.844036697247706,ny
nyc_2016_merged.csv,78009,357.0,0.382154882154882,0.0448179271708683,0.918767507002801,ny
nyc_2016_merged.csv,78010,373.0,0.539055793991416,0.0348525469168901,0.946380697050938,ny
nyc_2016_merged.csv,78011,411.0,0.461887477313975,0.0608272506082725,0.924574209245742,ny
nyc_2016_merged.csv,78012,401.0,0.533670033670034,0.0523690773067332,0.942643391521197,ny
nyc_2016_merged.csv,78013,488.0,0.486970684039088,0.0532786885245902,0.930327868852459,ny
nyc_2016_merged.csv,78014,407.0,0.464807436918991,0.0368550368550369,0.953316953316953,ny
nyc_2016_merged.csv,78015,253.0,0.508888888888889,0.075098814229249,0.909090909090909,ny
nyc_2016_merged.csv,78016,247.0,0.48,0.0566801619433198,0.931174089068826,ny
nyc_2016_merged.csv,78017,251.0,0.615044247787611,0.0318725099601594,0.968127490039841,ny
nyc_2016_merged.csv,78018,435.0,0.519908987485779,0.0390804597701149,0.954022988505747,ny
nyc_2016_merged.csv,78019,435.0,0.511961722488038,0.064367816091954,0.928735632183908,ny
nyc_2016_merged.csv,78020,429.0,0.490291262135922,0.0536130536130536,0.920745920745921,ny
nyc_2016_merged.csv,78021,320.0,0.534453781512605,0.0625,0.915625,ny
nyc_2016_merged.csv,78022,339.0,0.535321821036107,0.0353982300884956,0.943952802359882,ny
nyc_2016_merged.csv,78023,602.0,0.581547064305685,0.0514950166112957,0.935215946843854,ny
nyc_2016_merged.csv,78024,627.0,0.547219770520741,0.0685805422647528,0.920255183413078,ny
nyc_2016_merged.csv,78025,426.0,0.573598130841122,0.0751173708920188,0.915492957746479,ny
nyc_2016_merged.csv,78026,488.0,0.520861372812921,0.0368852459016393,0.940573770491803,ny
nyc_2016_merged.csv,78027,472.0,0.494884910485934,0.0444915254237288,0.944915254237288,ny
nyc_2016_merged.csv,78028,294.0,0.470113085621971,0.0850340136054422,0.894557823129252,ny
nyc_2016_merged.csv,78029,502.0,0.565022421524664,0.047808764940239,0.942231075697211,ny
nyc_2016_merged.csv,78030,589.0,0.449746192893401,0.108658743633277,0.869269949066214,ny
nyc_2016_merged.csv,78031,383.0,0.57210401891253,0.0757180156657963,0.898172323759791,ny
nyc_2016_merged.csv,78032,328.0,0.511568123393316,0.109756097560976,0.86280487804878,ny
nyc_2016_merged.csv,78033,710.0,0.438675022381379,0.101408450704225,0.849295774647887,ny
nyc_2016_merged.csv,78034,402.0,0.445839874411303,0.0671641791044776,0.890547263681592,ny
nyc_2016_merged.csv,78035,119.0,0.370242214532872,0.159663865546218,0.80672268907563,ny
nyc_2016_merged.csv,78036,377.0,0.480745341614907,0.0636604774535809,0.920424403183024,ny
nyc_2016_merged.csv,78037,53.0,0.326530612244898,0.0566037735849057,0.924528301886792,ny
nyc_2016_merged.csv,78038,419.0,0.43184421534937,0.0739856801909308,0.899761336515513,ny
nyc_2016_merged.csv,78039,205.0,0.208037825059102,0.146341463414634,0.8,ny
nyc_2016_merged.csv,78040,223.0,0.385874246339363,0.125560538116592,0.84304932735426,ny
nyc_2016_merged.csv,78041,197.0,0.349557522123894,0.203045685279188,0.771573604060914,ny
nyc_2016_merged.csv,78042,3.0,0.0,0.0,1.0,ny
nyc_2016_merged.csv,78043,172.0,0.593406593406593,0.0348837209302326,0.959302325581395,ny
nyc_2016_merged.csv,78044,274.0,0.442798353909465,0.0802919708029197,0.897810218978102,ny
nyc_2016_merged.csv,78045,510.0,0.568731117824773,0.0607843137254902,0.905882352941176,ny
nyc_2016_merged.csv,78046,557.0,0.55824863174355,0.0556552962298025,0.933572710951526,ny
nyc_2016_merged.csv,78047,513.0,0.51900108577633,0.0467836257309941,0.927875243664717,ny
nyc_2016_merged.csv,78048,637.0,0.21063829787234,0.0659340659340659,0.902668759811617,ny
nyc_2016_merged.csv,78049,514.0,0.359188544152745,0.0486381322957198,0.926070038910506,ny
nyc_2016_merged.csv,78050,497.0,0.509849362688297,0.0523138832997988,0.913480885311871,ny
nyc_2016_merged.csv,78051,424.0,0.582102519548219,0.0518867924528302,0.929245283018868,ny
nyc_2016_merged.csv,78052,536.0,0.494796594134342,0.041044776119403,0.940298507462687,ny
nyc_2016_merged.csv,78053,481.0,0.538461538461538,0.0291060291060291,0.948024948024948,ny
nyc_2016_merged.csv,78054,289.0,0.443564356435644,0.055363321799308,0.920415224913495,ny
nyc_2016_merged.csv,79001,558.0,0.454963235294118,0.0340501792114695,0.951612903225806,ny
nyc_2016_merged.csv,79002,402.0,0.39225181598063,0.0373134328358209,0.950248756218905,ny
nyc_2016_merged.csv,79003,441.0,0.38877755511022,0.0272108843537415,0.952380952380952,ny
nyc_2016_merged.csv,79004,301.0,0.572649572649573,0.0398671096345515,0.956810631229236,ny
nyc_2016_merged.csv,79005,490.0,0.452334630350195,0.0163265306122449,0.975510204081633,ny
nyc_2016_merged.csv,79006,361.0,0.454545454545455,0.0692520775623269,0.914127423822715,ny
nyc_2016_merged.csv,79007,430.0,0.539408866995074,0.0372093023255814,0.946511627906977,ny
nyc_2016_merged.csv,79008,282.0,0.48381601362862,0.0354609929078014,0.943262411347518,ny
nyc_2016_merged.csv,79009,214.0,0.451327433628319,0.0280373831775701,0.939252336448598,ny
nyc_2016_merged.csv,79010,541.0,0.389667250437828,0.0295748613678373,0.951940850277264,ny
nyc_2016_merged.csv,79011,191.0,0.5,0.0890052356020942,0.879581151832461,ny
nyc_2016_merged.csv,79012,113.0,0.424242424242424,0.0442477876106195,0.938053097345133,ny
nyc_2016_merged.csv,79013,577.0,0.582428430404738,0.0537261698440208,0.92894280762565,ny
nyc_2016_merged.csv,79014,133.0,0.442006269592476,0.0601503759398496,0.924812030075188,ny
nyc_2016_merged.csv,79015,394.0,0.521264994547437,0.0380710659898477,0.954314720812183,ny
nyc_2016_merged.csv,79016,398.0,0.478857142857143,0.0402010050251256,0.942211055276382,ny
nyc_2016_merged.csv,79017,441.0,0.394318181818182,0.054421768707483,0.934240362811791,ny
nyc_2016_merged.csv,79018,368.0,0.462765957446808,0.0326086956521739,0.948369565217391,ny
nyc_2016_merged.csv,79019,307.0,0.382045929018789,0.0553745928338762,0.938110749185668,ny
nyc_2016_merged.csv,79020,319.0,0.330804248861912,0.0376175548589342,0.949843260188088,ny
nyc_2016_merged.csv,79021,288.0,0.35195530726257,0.0659722222222222,0.923611111111111,ny
nyc_2016_merged.csv,79022,242.0,0.372448979591837,0.0413223140495868,0.950413223140496,ny
nyc_2016_merged.csv,79023,341.0,0.319494584837545,0.0469208211143695,0.935483870967742,ny
nyc_2016_merged.csv,79024,411.0,0.345873786407767,0.048661800486618,0.94647201946472,ny
nyc_2016_merged.csv,79025,305.0,0.419795221843003,0.0491803278688525,0.931147540983607,ny
